pitch,roll,yaw,accelX,accelY,accelZ,latitude,longitude,altitude,GPS_fix
1.03,-0.73,0.19,28.02,-36.9,4078.75,0.0,0.0,-1.7,0.0
1.03,0.27,0.19,24.02,-18.9,4080.75,0,0,0,0
1.03,0.27,1.19,32.02,-26.9,4063.75,0,0,0,0
-2.97,-0.73,1.19,22.02,-17.9,4070.75,0,0,0,0
0.03,-0.73,0.19,50.02,-27.9,4070.75,0,0,0,0
0.03,-0.73,0.19,22.02,-33.9,4083.75,0,0,0,0
-0.97,-0.73,0.19,51.02,-20.9,4065.75,0,0,0,0
0.03,0.27,0.19,34.02,-27.9,4071.75,0.0,0.0,-1.7,0.0
0.03,-1.73,0.19,43.02,-13.9,4086.75,0,0,0,0
-4.97,-0.73,0.19,17.02,-17.9,4070.75,0,0,0,0
-2.97,-0.73,1.19,12.02,-53.9,4070.75,0,0,0,0
-3.97,-1.73,0.19,10.02,-51.9,4056.75,0,0,0,0
1.03,-0.73,-1.81,34.02,-37.9,4095.75,0,0,0,0
4.03,-1.73,0.19,70.02,-30.9,4119.75,0,0,0,0
-5.97,0.27,3.19,27.02,-15.9,4091.75,0.0,0.0,-1.7,0.0
-1.97,-0.73,0.19,14.02,-17.9,4053.75,0,0,0,0
-1.97,-2.73,0.19,74.02,-39.9,4077.75,0,0,0,0
2.03,0.27,0.19,27.02,-9.9,4080.75,0,0,0,0
7.03,2.27,-0.81,48.02,17.1,4094.75,0,0,0,0
0.03,4.27,0.19,45.02,-35.9,4035.75,0,0,0,0
16.03,2.27,-5.81,19.02,-15.9,4094.75,0,0,0,0
-0.97,-0.73,1.19,43.02,-18.9,4082.75,0.0,0.0,-1.7,0.0
-1582.97,3979.27,-742.81,-2971.98,-1488.9,7110.75,0,0,0,0
606.03,-3.73,-547.81,-1568.98,-1282.9,3199.75,0,0,0,0
1525.03,671.27,-1387.81,-1401.98,-2343.9,5194.75,0,0,0,0
1729.03,-296.73,-166.81,-721.98,-11.9,3393.75,0,0,0,0
210.03,99.27,-46.81,-1106.98,1214.1,4731.75,0,0,0,0
-64.97,-24.73,17.19,-1028.98,990.1,4343.75,0,0,0,0
-132.97,136.27,177.19,-960.98,1033.1,4073.75,0.0,0.0,-1.7,0.0
416.03,106.27,-90.81,-1047.98,1348.1,4640.75,0,0,0,0
-21.97,95.27,126.19,-1213.98,1099.1,4644.75,0,0,0,0
-95.97,-21.73,20.19,-1206.98,940.1,4302.75,0,0,0,0
104.03,21.27,-19.81,-1163.98,1134.1,4489.75,0,0,0,0
-37.97,-27.73,15.19,-1190.98,1067.1,4467.75,0,0,0,0
-14.97,-5.73,1.19,-1178.98,1077.1,4420.75,0,0,0,0
167.03,-82.73,-262.81,-1092.98,1180.1,4429.75,0,0,0,0
-161.97,-54.73,30.19,-1172.98,1015.1,4269.75,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0
-10.97,-2.73,2.19,-1163.98,1115.1,4385.75,0,0,0,0
57.03,10.27,-9.81,-1160.98,1225.1,4496.75,0,0,0,0
-35.97,-6.73,8.19,-1189.98,1152.1,4432.75,0,0,0,0
7.03,9.27,-1.81,-1212.98,1190.1,4498.75,0.0,0.0,-1.7,0.0
13.03,-4.73,-0.81,-1175.98,1176.1,4451.75,0,0,0,0
4.03,2.27,-0.81,-1169.98,1195.1,4476.75,0,0,0,0
-39.97,-3.73,9.19,-1185.98,1140.1,4402.75,0,0,0,0
10.03,4.27,0.19,-1200.98,1128.1,4472.75,0,0,0,0
19.03,5.27,-2.81,-1201.98,1184.1,4455.75,0,0,0,0
-0.97,2.27,1.19,-1186.98,1180.1,4471.75,0,0,0,0
-15.97,-0.73,3.19,-1211.98,1155.1,4440.75,0,0,0,0
-26.97,-2.73,7.19,-1259.98,1147.1,4417.75,0,0,0,0
13.03,5.27,-1.81,-1182.98,1178.1,4497.75,0,0,0,0
-28.97,-8.73,7.19,-1228.98,1106.1,4357.75,0,0,0,0
-6.97,-13.73,6.19,-1235.98,1095.1,4390.75,0,0,0,0
19.03,0.27,-1.81,-1160.98,1255.1,4501.75,0.0,0.0,-1.7,0.0
-9.97,7.27,0.19,-1211.98,1157.1,4463.75,0,0,0,0
6.03,-14.73,1.19,-1123.98,1166.1,4421.75,0,0,0,0
-2.97,6.27,1.19,-1180.98,1169.1,4431.75,0,0,0,0
-8.97,-13.73,4.19,-1206.98,1163.1,4385.75,0,0,0,0
3.03,-5.73,2.19,-1206.98,1220.1,4453.75,0,0,0,0
0.03,5.27,1.19,-1214.98,1203.1,4440.75,0,0,0,0
0.03,-6.73,2.19,-1197.98,1213.1,4464.75,0.0,0.0,-1.7,0.0
0.03,3.27,0.19,-1177.98,1171.1,4476.75,0,0,0,0
0.03,-0.73,1.19,-1163.98,1182.1,4466.75,0,0,0,0
0.03,-5.73,2.19,-1179.98,1192.1,4462.75,0,0,0,0
1.03,0.27,1.19,-1184.98,1182.1,4447.75,0,0,0,0
0.03,1.27,1.19,-1190.98,1202.1,4435.75,0,0,0,0
1.03,2.27,1.19,-1207.98,1200.1,4468.75,0,0,0,0
1.03,-3.73,1.19,-1187.98,1201.1,4455.75,0,0,0,0
0.03,0.27,2.19,-1211.98,1187.1,4443.75,0,0,0,0
-0.97,2.27,0.19,-1190.98,1192.1,4477.75,0,0,0,0
-0.97,-3.73,1.19,-1173.98,1197.1,4455.75,0,0,0,0
0.03,-0.73,1.19,-1191.98,1191.1,4436.75,0,0,0,0
0.03,-0.73,1.19,-1193.98,1199.1,4421.75,0,0,0,0
0.03,-0.73,2.19,-1195.98,1204.1,4459.75,0,0,0,0
0.03,-1.73,1.19,-1201.98,1194.1,4444.75,0,0,0,0
0.03,0.27,0.19,-1203.98,1198.1,4436.75,0,0,0,0
0.03,-0.73,1.19,-1184.98,1190.1,4449.75,0,0,0,0
0.03,-0.73,1.19,-1202.98,1196.1,4452.75,0,0,0,0
-0.97,-1.73,1.19,-1194.98,1208.1,4438.75,0,0,0,0
-0.97,-0.73,1.19,-1191.98,1188.1,4467.75,0,0,0,0
0.03,-0.73,1.19,-1200.98,1185.1,4439.75,0,0,0,0
0.03,3.27,1.19,-1217.98,1188.1,4437.75,0,0,0,0
0.03,-0.73,0.19,-1209.98,1199.1,4455.75,0,0,0,0
0.03,-1.73,1.19,-1195.98,1205.1,4431.75,0,0,0,0
0.03,-0.73,1.19,-1200.98,1205.1,4445.75,0.0,0.0,-1.7,0.0
0.03,0.27,1.19,-1197.98,1194.1,4442.75,0,0,0,0
0.03,0.27,1.19,-1210.98,1190.1,4457.75,0,0,0,0
-0.97,-2.73,1.19,-1205.98,1198.1,4440.75,0,0,0,0
0.03,-0.73,0.19,-1208.98,1193.1,4455.75,0,0,0,0
0.03,0.27,1.19,-1207.98,1186.1,4432.75,0,0,0,0
0.03,0.27,0.19,-1196.98,1196.1,4478.75,0,0,0,0
1.03,-1.73,1.19,-1193.98,1205.1,4436.75,0.0,0.0,-1.7,0.0
-0.97,0.27,1.19,-1219.98,1207.1,4448.75,0,0,0,0
1.03,8.27,-0.81,-1214.98,1196.1,4447.75,0,0,0,0
0.03,1.27,0.19,-1184.98,1185.1,4472.75,0,0,0,0
0.03,1.27,2.19,-1209.98,1200.1,4454.75,0,0,0,0
0.03,-0.73,1.19,-1212.98,1213.1,4457.75,0,0,0,0
0.03,1.27,2.19,-1218.98,1203.1,4476.75,0,0,0,0
0.03,-0.73,1.19,-1206.98,1189.1,4465.75,0.0,0.0,-1.7,0.0
0.03,-2.73,1.19,-1211.98,1203.1,4438.75,0,0,0,0
0.03,1.27,0.19,-1208.98,1199.1,4450.75,0,0,0,0
0.03,-1.73,1.19,-1213.98,1202.1,4463.75,0,0,0,0
0.03,0.27,1.19,-1215.98,1216.1,4453.75,0,0,0,0
0.03,-0.73,1.19,-1207.98,1183.1,4426.75,0,0,0,0
-0.97,-1.73,1.19,-1206.98,1195.1,4432.75,0,0,0,0
1.03,2.27,1.19,-1203.98,1194.1,4470.75,0.0,0.0,-1.7,0.0
0.03,-2.73,1.19,-1206.98,1210.1,4450.75,0,0,0,0
0.03,-1.73,1.19,-1216.98,1210.1,4471.75,0,0,0,0
0.03,-0.73,1.19,-1199.98,1215.1,4464.75,0,0,0,0
0.03,1.27,1.19,-1212.98,1201.1,4442.75,0,0,0,0
0.03,0.27,1.19,-1209.98,1201.1,4481.75,0,0,0,0
0.03,-3.73,1.19,-1181.98,1208.1,4416.75,0,0,0,0
0.03,0.27,1.19,-1208.98,1201.1,4461.75,0.0,0.0,-1.7,0.0
0.03,-1.73,1.19,-1218.98,1194.1,4459.75,0,0,0,0
0.03,0.27,1.19,-1224.98,1199.1,4466.75,0,0,0,0
0.03,-2.73,1.19,-1201.98,1199.1,4419.75,0,0,0,0
0.03,-0.73,1.19,-1200.98,1200.1,4446.75,0,0,0,0
0.03,-0.73,1.19,-1210.98,1199.1,4452.75,0,0,0,0
0.03,-0.73,1.19,-1219.98,1208.1,4450.75,0,0,0,0
0.03,-0.73,1.19,-1212.98,1192.1,4453.75,0.0,0.0,-1.7,0.0
0.03,-0.73,1.19,-1226.98,1199.1,4407.75,0,0,0,0
0.03,-1.73,1.19,-1215.98,1196.1,4454.75,0,0,0,0
0.03,-0.73,1.19,-1203.98,1195.1,4473.75,0,0,0,0
0.03,-1.73,1.19,-1228.98,1193.1,4473.75,0,0,0,0
0.03,-1.73,0.19,-1211.98,1198.1,4455.75,0,0,0,0
0.03,1.27,0.19,-1224.98,1199.1,4461.75,0,0,0,0
-0.97,-1.73,0.19,-1218.98,1206.1,4466.75,0,0,0,0
-0.97,-1.73,1.19,-1216.98,1198.1,4449.75,0,0,0,0
0,0,0,0,0,0,0,0,0,0
-0.97,1.27,0.19,-1218.98,1186.1,4476.75,0,0,0,0
0.03,0.27,1.19,-1207.98,1200.1,4474.75,0,0,0,0
-0.97,-1.73,2.19,-1212.98,1202.1,4464.75,0,0,0,0
0.03,-1.73,1.19,-1219.98,1206.1,4432.75,0.0,0.0,-1.7,0.0
0.03,-0.73,1.19,-1215.98,1197.1,4456.75,0,0,0,0
0.03,-1.73,1.19,-1219.98,1203.1,4442.75,0,0,0,0
0.03,-1.73,1.19,-1199.98,1192.1,4447.75,0,0,0,0
0.03,0.27,1.19,-1222.98,1192.1,4446.75,0,0,0,0
0.03,-0.73,1.19,-1208.98,1203.1,4455.75,0,0,0,0
0.03,0.27,1.19,-1221.98,1202.1,4460.75,0,0,0,0
0.03,-0.73,1.19,-1222.98,1195.1,4442.75,0.0,0.0,-1.7,0.0
0.03,-0.73,1.19,-1211.98,1188.1,4466.75,0,0,0,0
0.03,1.27,1.19,-1220.98,1203.1,4448.75,0,0,0,0
-0.97,-0.73,2.19,-1227.98,1186.1,4464.75,0,0,0,0
0.03,-0.73,1.19,-1211.98,1194.1,4435.75,0,0,0,0
0.03,-0.73,1.19,-1209.98,1190.1,4434.75,0,0,0,0
0.03,-1.73,1.19,-1210.98,1192.1,4454.75,0,0,0,0
0.03,0.27,1.19,-1203.98,1193.1,4436.75,0.0,0.0,-1.7,0.0
0.03,-0.73,1.19,-1218.98,1198.1,4464.75,0,0,0,0
0.03,-0.73,0.19,-1222.98,1189.1,4441.75,0,0,0,0
0.03,-0.73,1.19,-1205.98,1202.1,4448.75,0,0,0,0
0.03,1.27,1.19,-1224.98,1202.1,4478.75,0,0,0,0
0.03,-0.73,0.19,-1215.98,1211.1,4477.75,0,0,0,0
0.03,0.27,1.19,-1228.98,1200.1,4464.75,0,0,0,0
0.03,-0.73,1.19,-1210.98,1197.1,4470.75,0,0,0,0
0.03,0.27,0.19,-1220.98,1190.1,4474.75,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.03,-0.73,1.19,-1226.98,1206.1,4469.75,0,0,0,0
0.03,-1.73,1.19,-1208.98,1206.1,4440.75,0,0,0,0
0.03,0.27,1.19,-1227.98,1218.1,4458.75,0,0,0,0
0.03,-1.73,0.19,-1231.98,1202.1,4466.75,0.0,0.0,-1.7,0.0
0.03,-5.73,1.19,-1189.98,1215.1,4455.75,0,0,0,0
-0.97,0.27,1.19,-1210.98,1194.1,4436.75,0,0,0,0
0.03,0.27,0.19,-1216.98,1198.1,4459.75,0,0,0,0
0.03,-0.73,0.19,-1231.98,1195.1,4476.75,0,0,0,0
-0.97,-1.73,1.19,-1217.98,1190.1,4459.75,0,0,0,0
-0.97,-1.73,0.19,-1192.98,1220.1,4447.75,0,0,0,0
0.03,-1.73,0.19,-1222.98,1195.1,4460.75,0.0,0.0,-1.7,0.0
-0.97,-0.73,1.19,-1194.98,1198.1,4464.75,0,0,0,0
-0.97,-0.73,1.19,-1226.98,1187.1,4399.75,0,0,0,0
0.03,3.27,1.19,-1240.98,1208.1,4486.75,0,0,0,0
0.03,-8.73,2.19,-1234.98,1217.1,4424.75,0,0,0,0
0.03,-5.73,1.19,-1196.98,1193.1,4483.75,0,0,0,0
0.03,0.27,0.19,-1192.98,1170.1,4448.75,0,0,0,0
0.03,-1.73,1.19,-1205.98,1170.1,4460.75,0,0,0,0
0.03,-1.73,1.19,-1210.98,1210.1,4460.75,0,0,0,0
0,0,0,0,0,0,0,0,0,0
0.03,-1.73,1.19,-1216.98,1203.1,4423.75,0,0,0,0
0.03,-0.73,1.19,-1220.98,1194.1,4477.75,0,0,0,0
0.03,0.27,1.19,-1219.98,1210.1,4464.75,0,0,0,0
0.03,-0.73,1.19,-1237.98,1198.1,4461.75,0.0,0.0,-1.7,0.0
-0.97,-1.73,1.19,-1216.98,1200.1,4436.75,0,0,0,0
0.03,-0.73,1.19,-1208.98,1201.1,4466.75,0,0,0,0
1.03,0.27,0.19,-1203.98,1195.1,4442.75,0,0,0,0
0.03,0.27,0.19,-1210.98,1205.1,4434.75,0,0,0,0
0.03,-1.73,1.19,-1214.98,1197.1,4453.75,0,0,0,0
0.03,-0.73,1.19,-1216.98,1189.1,4442.75,0,0,0,0
0.03,1.27,1.19,-1227.98,1190.1,4496.75,0.0,0.0,-1.7,0.0
-0.97,0.27,1.19,-1230.98,1202.1,4459.75,0,0,0,0
0.03,-0.73,0.19,-1209.98,1196.1,4470.75,0,0,0,0
1.03,1.27,0.19,-1211.98,1205.1,4445.75,0,0,0,0
0.03,-2.73,1.19,-1210.98,1198.1,4475.75,0,0,0,0
0.03,1.27,1.19,-1215.98,1197.1,4489.75,0,0,0,0
0.03,0.27,0.19,-1220.98,1180.1,4434.75,0,0,0,0
0.03,-2.73,1.19,-1208.98,1185.1,4454.75,0,0,0,0
-0.97,2.27,1.19,-1230.98,1187.1,4440.75,0,0,0,0
0,0,0,0,0,0,0,0,0,0
-0.97,-2.73,1.19,-1212.98,1206.1,4468.75,0,0,0,0
0.03,-0.73,1.19,-1223.98,1197.1,4424.75,0,0,0,0
1.03,-2.73,1.19,-1224.98,1187.1,4424.75,0,0,0,0
0.03,-4.73,1.19,-1180.98,1182.1,4477.75,0.0,0.0,-1.7,0.0
0.03,0.27,1.19,-1229.98,1216.1,4478.75,0,0,0,0
-1.97,-4.73,2.19,-1235.98,1211.1,4436.75,0,0,0,0
0.03,2.27,1.19,-1241.98,1201.1,4460.75,0,0,0,0
0.03,-2.73,1.19,-1225.98,1207.1,4453.75,0,0,0,0
0.03,1.27,0.19,-1238.98,1195.1,4465.75,0,0,0,0
-0.97,-1.73,1.19,-1212.98,1196.1,4434.75,0,0,0,0
0.03,-2.73,1.19,-1219.98,1200.1,4450.75,0.0,0.0,-1.7,0.0
0.03,0.27,1.19,-1215.98,1199.1,4465.75,0,0,0,0
0.03,0.27,0.19,-1217.98,1194.1,4492.75,0,0,0,0
0.03,-1.73,1.19,-1227.98,1204.1,4468.75,0,0,0,0
-0.97,-1.73,0.19,-1227.98,1188.1,4445.75,0,0,0,0
0.03,-0.73,1.19,-1203.98,1216.1,4454.75,0,0,0,0
0.03,0.27,1.19,-1215.98,1192.1,4452.75,0,0,0,0
-0.97,0.27,1.19,-1205.98,1206.1,4474.75,0.0,0.0,-1.7,0.0
0.03,0.27,1.19,-1233.98,1197.1,4432.75,0,0,0,0
0.03,-0.73,1.19,-1229.98,1225.1,4470.75,0,0,0,0
0.03,1.27,0.19,-1225.98,1196.1,4473.75,0,0,0,0
0.03,-2.73,0.19,-1226.98,1182.1,4473.75,0,0,0,0
0.03,-1.73,1.19,-1210.98,1201.1,4451.75,0,0,0,0
0.03,-0.73,1.19,-1215.98,1205.1,4443.75,0,0,0,0
0.03,0.27,1.19,-1226.98,1201.1,4459.75,0.0,0.0,-1.7,0.0
-0.97,-0.73,1.19,-1232.98,1190.1,4448.75,0,0,0,0
0.03,-2.73,1.19,-1217.98,1207.1,4483.75,0,0,0,0
0.03,-1.73,1.19,-1208.98,1205.1,4449.75,0,0,0,0
0.03,0.27,1.19,-1211.98,1201.1,4447.75,0,0,0,0
0.03,-0.73,1.19,-1212.98,1190.1,4456.75,0,0,0,0
0.03,-1.73,1.19,-1216.98,1200.1,4452.75,0,0,0,0
0.03,-0.73,1.19,-1216.98,1179.1,4441.75,0.0,0.0,-1.7,0.0
-0.97,1.27,1.19,-1224.98,1195.1,4465.75,0,0,0,0
0.03,-4.73,1.19,-1210.98,1180.1,4400.75,0,0,0,0
0.03,-3.73,2.19,-1210.98,1203.1,4436.75,0,0,0,0
0.03,-1.73,1.19,-1215.98,1203.1,4453.75,0.0,0.0,-1.7,0.0
0.03,3.27,0.19,-1201.98,1190.1,4518.75,0,0,0,0
0.03,-1.73,1.19,-1207.98,1201.1,4436.75,0,0,0,0
0.03,-1.73,0.19,-1205.98,1216.1,4476.75,0,0,0,0
0.03,2.27,1.19,-1231.98,1199.1,4472.75,0,0,0,0
0.03,-0.73,0.19,-1228.98,1202.1,4456.75,0,0,0,0
0.03,-1.73,2.19,-1232.98,1202.1,4462.75,0,0,0,0
0.03,-1.73,1.19,-1228.98,1195.1,4443.75,0.0,0.0,-1.7,0.0
0.03,-0.73,1.19,-1207.98,1196.1,4474.75,0,0,0,0
0.03,0.27,1.19,-1228.98,1193.1,4453.75,0,0,0,0
0.03,-0.73,0.19,-1205.98,1205.1,4454.75,0,0,0,0
0.03,-2.73,1.19,-1225.98,1210.1,4453.75,0,0,0,0
-0.97,1.27,1.19,-1228.98,1199.1,4437.75,0,0,0,0
-0.97,1.27,1.19,-1240.98,1198.1,4465.75,0,0,0,0
0.03,-0.73,1.19,-1220.98,1191.1,4482.75,0.0,0.0,-1.7,0.0
0.03,-1.73,1.19,-1225.98,1208.1,4442.75,0,0,0,0
-0.97,-1.73,1.19,-1232.98,1204.1,4481.75,0,0,0,0
0.03,0.27,1.19,-1226.98,1202.1,4454.75,0,0,0,0
1.03,3.27,1.19,-1253.98,1145.1,4464.75,0,0,0,0
0.03,-5.73,1.19,-1164.98,1161.1,4490.75,0,0,0,0
0.03,2.27,0.19,-1182.98,1186.1,4482.75,0,0,0,0
0.03,2.27,0.19,-1232.98,1187.1,4448.75,0.0,0.0,-1.7,0.0
0.03,-1.73,1.19,-1242.98,1206.1,4468.75,0,0,0,0
-0.97,-1.73,1.19,-1256.98,1206.1,4449.75,0,0,0,0
-0.97,-1.73,1.19,-1225.98,1221.1,4439.75,0,0,0,0
1.03,5.27,0.19,-1237.98,1209.1,4519.75,0,0,0,0
0.03,2.27,1.19,-1221.98,1212.1,4396.75,0,0,0,0
1.03,-3.73,1.19,-1207.98,1205.1,4484.75,0,0,0,0
-0.97,0.27,0.19,-1228.98,1200.1,4464.75,0.0,0.0,-1.7,0.0
1.03,0.27,1.19,-1204.98,1191.1,4484.75,0,0,0,0
-0.97,-1.73,3.19,-1213.98,1204.1,4468.75,0,0,0,0
0.03,1.27,0.19,-1239.98,1199.1,4432.75,0,0,0,0
0.03,-2.73,1.19,-1221.98,1205.1,4470.75,0,0,0,0
-0.97,-1.73,2.19,-1212.98,1201.1,4449.75,0,0,0,0
0.03,1.27,0.19,-1248.98,1197.1,4489.75,0,0,0,0
0.03,-1.73,0.19,-1223.98,1206.1,4426.75,0.0,0.0,-1.7,0.0
-0.97,-1.73,0.19,-1229.98,1207.1,4423.75,0,0,0,0
0.03,0.27,0.19,-1227.98,1187.1,4448.75,0,0,0,0
0.03,-0.73,1.19,-1220.98,1212.1,4442.75,0,0,0,0
0.03,-1.73,0.19,-1213.98,1176.1,4495.75,0,0,0,0
0.03,-0.73,1.19,-1236.98,1203.1,4452.75,0,0,0,0
0.03,1.27,1.19,-1223.98,1202.1,4450.75,0,0,0,0
0.03,0.27,1.19,-1233.98,1199.1,4479.75,0.0,0.0,-1.7,0.0
0.03,-1.73,1.19,-1232.98,1195.1,4453.75,0,0,0,0
0.03,-1.73,1.19,-1225.98,1204.1,4446.75,0,0,0,0
0.03,-0.73,1.19,-1211.98,1200.1,4482.75,0,0,0,0
0.03,-0.73,1.19,-1224.98,1201.1,4452.75,0,0,0,0
0.03,-2.73,1.19,-1228.98,1197.1,4438.75,0,0,0,0
0.03,-0.73,1.19,-1219.98,1196.1,4466.75,0,0,0,0
0.03,-0.73,1.19,-1213.98,1195.1,4461.75,0.0,0.0,-1.7,0.0
0.03,-1.73,1.19,-1201.98,1182.1,4460.75,0,0,0,0
-0.97,-0.73,0.19,-1217.98,1183.1,4443.75,0,0,0,0
0.03,-1.73,1.19,-1226.98,1206.1,4460.75,0,0,0,0
1.03,0.27,0.19,-1217.98,1196.1,4453.75,0.0,0.0,-1.7,0.0
0.03,-1.73,1.19,-1223.98,1214.1,4454.75,0,0,0,0
0.03,-1.73,1.19,-1213.98,1199.1,4434.75,0,0,0,0
-0.97,-0.73,1.19,-1209.98,1208.1,4468.75,0,0,0,0
1.03,22.27,-1.81,-1286.98,1194.1,4523.75,0,0,0,0
0.03,-1.73,0.19,-1238.98,1189.1,4437.75,0,0,0,0
0.03,-2.73,0.19,-1216.98,1195.1,4476.75,0,0,0,0
0.03,1.27,0.19,-1238.98,1191.1,4436.75,0.0,0.0,-1.7,0.0
0.03,-2.73,1.19,-1211.98,1200.1,4452.75,0,0,0,0
-0.97,-0.73,1.19,-1213.98,1186.1,4494.75,0,0,0,0
0.03,0.27,1.19,-1222.98,1193.1,4429.75,0,0,0,0
-0.97,-0.73,1.19,-1240.98,1209.1,4435.75,0,0,0,0
-0.97,-5.73,2.19,-1195.98,1223.1,4467.75,0,0,0,0
0.03,5.27,0.19,-1229.98,1176.1,4484.75,0,0,0,0
0.03,-3.73,2.19,-1219.98,1224.1,4503.75,0.0,0.0,-1.7,0.0
0.03,-0.73,2.19,-1241.98,1224.1,4464.75,0,0,0,0
0.03,1.27,1.19,-1240.98,1201.1,4465.75,0,0,0,0
3.03,2.27,0.19,-1255.98,1141.1,4414.75,0,0,0,0
-0.97,-15.73,3.19,-1208.98,1144.1,4472.75,0,0,0,0
-1.97,9.27,0.19,-1174.98,1220.1,4534.75,0,0,0,0
0.03,2.27,1.19,-1255.98,1195.1,4429.75,0,0,0,0
-0.97,-13.73,3.19,-1232.98,1232.1,4458.75,0.0,0.0,-1.7,0.0
1.03,3.27,0.19,-1236.98,1203.1,4475.75,0,0,0,0
0.03,-0.73,1.19,-1244.98,1201.1,4421.75,0,0,0,0
0.03,-1.73,1.19,-1210.98,1197.1,4465.75,0,0,0,0
1.03,4.27,0.19,-1221.98,1203.1,4455.75,0,0,0,0
0.03,-4.73,1.19,-1226.98,1205.1,4475.75,0,0,0,0
-0.97,-0.73,1.19,-1211.98,1205.1,4447.75,0,0,0,0
0.03,1.27,0.19,-1235.98,1193.1,4449.75,0.0,0.0,-1.7,0.0
0.03,-2.73,1.19,-1222.98,1224.1,4473.75,0,0,0,0
-0.97,-0.73,1.19,-1229.98,1203.1,4453.75,0,0,0,0
0.03,2.27,1.19,-1235.98,1200.1,4420.75,0,0,0,0
-0.97,2.27,1.19,-1236.98,1195.1,4479.75,0,0,0,0
-1.97,1.27,1.19,-1238.98,1199.1,4488.75,0,0,0,0
0.03,-2.73,0.19,-1206.98,1213.1,4446.75,0,0,0,0
0.03,8.27,1.19,-1288.98,1222.1,4448.75,0.0,0.0,-1.7,0.0
0.03,0.27,0.19,-1237.98,1199.1,4448.75,0,0,0,0
-1.97,-6.73,3.19,-1208.98,1204.1,4433.75,0,0,0,0
-0.97,0.27,1.19,-1252.98,1156.1,4402.75,0,0,0,0
-0.97,-4.73,2.19,-1239.98,1194.1,4413.75,0,0,0,0
2.03,6.27,-0.81,-1307.98,1166.1,4431.75,0,0,0,0
0.03,-13.73,2.19,-1201.98,1235.1,4520.75,0,0,0,0
0.03,4.27,1.19,-1221.98,1204.1,4437.75,0,0,0,0
0.03,1.27,1.19,-1249.98,1199.1,4487.75,0,0,0,0
0,0,0,0,0,0,0,0,0,0
-2.97,4.27,1.19,-1249.98,1183.1,4457.75,0,0,0,0
-1.97,-0.73,1.19,-1257.98,1162.1,4468.75,0,0,0,0
0.03,-0.73,1.19,-1211.98,1167.1,4469.75,0,0,0,0
-0.97,1.27,0.19,-1248.98,1172.1,4428.75,0.0,0.0,-1.7,0.0
0.03,2.27,1.19,-1250.98,1161.1,4502.75,0,0,0,0
-0.97,-4.73,1.19,-1241.98,1202.1,4474.75,0,0,0,0
0.03,-2.73,1.19,-1271.98,1220.1,4453.75,0,0,0,0
0.03,2.27,1.19,-1259.98,1209.1,4433.75,0,0,0,0
0.03,-0.73,1.19,-1244.98,1200.1,4470.75,0,0,0,0
0.03,-3.73,1.19,-1243.98,1191.1,4460.75,0,0,0,0
0.03,0.27,1.19,-1224.98,1187.1,4463.75,0.0,0.0,-1.7,0.0
1.03,7.27,-0.81,-1248.98,1163.1,4433.75,0,0,0,0
0.03,12.27,-1.81,-1299.98,1185.1,4430.75,0,0,0,0
-0.97,-8.73,2.19,-1242.98,1221.1,4458.75,0,0,0,0
0.03,-2.73,1.19,-1246.98,1208.1,4446.75,0.0,0.0,-1.7,0.0
0.03,-2.73,1.19,-1212.98,1174.1,4483.75,0,0,0,0
0.03,-1.73,1.19,-1200.98,1181.1,4442.75,0,0,0,0
-0.97,2.27,1.19,-1255.98,1170.1,4434.75,0,0,0,0
0.03,-3.73,1.19,-1233.98,1192.1,4421.75,0,0,0,0
0.03,-1.73,1.19,-1236.98,1197.1,4458.75,0,0,0,0
0.03,2.27,1.19,-1270.98,1175.1,4468.75,0,0,0,0
0.03,0.27,1.19,-1248.98,1205.1,4459.75,0.0,0.0,-1.7,0.0
0.03,-2.73,2.19,-1252.98,1210.1,4454.75,0,0,0,0
1.03,0.27,1.19,-1265.98,1199.1,4460.75,0,0,0,0
1.03,0.27,1.19,-1254.98,1185.1,4464.75,0,0,0,0
0.03,-2.73,1.19,-1222.98,1186.1,4475.75,0,0,0,0
0.03,-0.73,1.19,-1231.98,1177.1,4469.75,0,0,0,0
0.03,-0.73,0.19,-1243.98,1181.1,4425.75,0,0,0,0
0.03,-1.73,1.19,-1232.98,1177.1,4459.75,0.0,0.0,-1.7,0.0
0.03,-1.73,1.19,-1259.98,1186.1,4433.75,0,0,0,0
0.03,-0.73,1.19,-1237.98,1208.1,4445.75,0,0,0,0
-0.97,-1.73,0.19,-1251.98,1192.1,4466.75,0,0,0,0
0.03,-1.73,1.19,-1245.98,1186.1,4442.75,0,0,0,0
0.03,0.27,1.19,-1249.98,1190.1,4486.75,0,0,0,0
0.03,-0.73,1.19,-1229.98,1183.1,4464.75,0,0,0,0
-0.97,-0.73,1.19,-1243.98,1194.1,4464.75,0.0,0.0,-1.7,0.0
0.03,0.27,0.19,-1237.98,1166.1,4443.75,0,0,0,0
0.03,-0.73,1.19,-1240.98,1185.1,4429.75,0,0,0,0
0.03,-1.73,1.19,-1228.98,1194.1,4450.75,0,0,0,0
0.03,-0.73,1.19,-1224.98,1198.1,4406.75,0,0,0,0
0.03,-0.73,1.19,-1236.98,1208.1,4454.75,0,0,0,0
